title,youtube_id,keyword
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6
R-Squared or Coefficient of Determination,lng4ZgConCM,CC_39336_S-ID_6
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6
R-Squared or Coefficient of Determination,lng4ZgConCM,CC_39336_S-ID_6
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6
"Linear, Quadratic, and Exponential Models",CxEFOozrMSE,CC_39336_S-ID_6_a
Predicting with Linear Models,aVDiAGZmcPo,CC_39336_S-ID_6_a
Squared Error of Regression Line,6OvhLPS7rj4,CC_39336_S-ID_6_a
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6_a
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6_a
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6_a
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6_a
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6_a
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6_a
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6_a
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6_a
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6_a
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6_a
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6_a
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6_a
Calculating R-Squared,Fc5t_5r_7IU,CC_39336_S-ID_6_b
Squared Error of Regression Line,6OvhLPS7rj4,CC_39336_S-ID_6_b
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6_b
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6_b
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6_b
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6_b
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6_b
R-Squared or Coefficient of Determination,lng4ZgConCM,CC_39336_S-ID_6_b
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6_b
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6_b
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6_b
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6_b
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6_b
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6_b
R-Squared or Coefficient of Determination,lng4ZgConCM,CC_39336_S-ID_6_b
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6_b
Fitting a Line to Data,OhUkMQtBGmE,CC_39336_S-ID_6_c
Predicting with Linear Models,aVDiAGZmcPo,CC_39336_S-ID_6_c
Using a Linear Model,Gjv25aOuD00,CC_39336_S-ID_6_c
Calculating R-Squared,Fc5t_5r_7IU,CC_39336_S-ID_6_c
Squared Error of Regression Line,6OvhLPS7rj4,CC_39336_S-ID_6_c
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6_c
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6_c
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6_c
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6_c
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6_c
R-Squared or Coefficient of Determination,lng4ZgConCM,CC_39336_S-ID_6_c
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6_c
Proof (Part 1) Minimizing Squared Error to Regression Line,mIx2Oj5y9Q8,CC_39336_S-ID_6_c
Proof (Part 3) Minimizing Squared Error to Regression Line,u1HhUB3NP8g,CC_39336_S-ID_6_c
Proof (Part 4) Minimizing Squared Error to Regression Line,8RSTQl0bQuw,CC_39336_S-ID_6_c
Proof Part 2 Minimizing Squared Error to Line,f6OnoxctvUk,CC_39336_S-ID_6_c
Regression Line Example,GAmzwIkGFgE,CC_39336_S-ID_6_c
R-Squared or Coefficient of Determination,lng4ZgConCM,CC_39336_S-ID_6_c
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_6_c
Slope of a line,R948Tsyq4vA,CC_39336_S-ID_7
Slope Example,jTCZfMMcHBo,CC_39336_S-ID_7
X  and Y intercepts,xGmef7lFc5w,CC_39336_S-ID_7
X and Y intercepts 2,405boztgZig,CC_39336_S-ID_7
Graphing a line in slope intercept form,uk7gS3cZVp4,CC_39336_S-ID_7
Fitting a Line to Data,OhUkMQtBGmE,CC_39336_S-ID_7
Calculating R-Squared,Fc5t_5r_7IU,CC_39336_S-ID_7
Second Regression Example,ww_yT9ckPWw,CC_39336_S-ID_7
Calculating R-Squared,Fc5t_5r_7IU,CC_39336_S-ID_8
Comparing Whole Numbers 2,KMwzeYAtJDc,CC_K_CC_6
Comparing Whole Numbers 3,zVqLlUpCnd0,CC_K_CC_6
Patterns in Sequences 1,Zj-a_9cd5jc,CC_K-12_MP_8
Patterns in Sequences 2,zIcxrhyJs6M,CC_K-12_MP_8
Equations of Sequence Patterns,_3BnyEr5fG4,CC_K-12_MP_8
Finding the 100th Term in a Sequence,JtsyP0tnVRY,CC_K-12_MP_8
